dataset,file_path,file_type,expected_match,match_status,reason,recommended_action
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/000aed0d-6af8-49c5-b9a4-b4df292f8b1d.txt,annotation,image(.jpg) with same stem '000aed0d-6af8-49c5-b9a4-b4df292f8b1d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff9b5a74-73fd-4837-a0bc-0c3354c6a6e4.txt,annotation,image(.jpg) with same stem 'ff9b5a74-73fd-4837-a0bc-0c3354c6a6e4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffa1ca95-3f68-4521-863c-04771ec41339.txt,annotation,image(.jpg) with same stem 'ffa1ca95-3f68-4521-863c-04771ec41339',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffa30540-bd44-420f-b2e1-b22622748034.txt,annotation,image(.jpg) with same stem 'ffa30540-bd44-420f-b2e1-b22622748034',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffa4ea20-e05b-49a7-8662-1be37ba6d50e.txt,annotation,image(.jpg) with same stem 'ffa4ea20-e05b-49a7-8662-1be37ba6d50e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffa69379-677e-425d-bd88-25a1e6c2de6b.txt,annotation,image(.jpg) with same stem 'ffa69379-677e-425d-bd88-25a1e6c2de6b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffa6a23d-5140-465b-8c78-5d47255db202.txt,annotation,image(.jpg) with same stem 'ffa6a23d-5140-465b-8c78-5d47255db202',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffab157f-3c5c-430f-92e5-12bcd7d20ab6.txt,annotation,image(.jpg) with same stem 'ffab157f-3c5c-430f-92e5-12bcd7d20ab6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fface649-f018-4592-b99d-ab7898c5801e.txt,annotation,image(.jpg) with same stem 'fface649-f018-4592-b99d-ab7898c5801e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffb1075e-dc40-4a4a-a227-417535b29086.txt,annotation,image(.jpg) with same stem 'ffb1075e-dc40-4a4a-a227-417535b29086',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffb278ad-fb60-4645-9b02-2ab1c850296c.txt,annotation,image(.jpg) with same stem 'ffb278ad-fb60-4645-9b02-2ab1c850296c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffb33adc-7492-4f52-82dc-d471694396e6.txt,annotation,image(.jpg) with same stem 'ffb33adc-7492-4f52-82dc-d471694396e6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffbb6066-56a7-4497-9037-49714efbe15d.txt,annotation,image(.jpg) with same stem 'ffbb6066-56a7-4497-9037-49714efbe15d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffbdf800-4787-4793-b16f-b6d8e88c775f.txt,annotation,image(.jpg) with same stem 'ffbdf800-4787-4793-b16f-b6d8e88c775f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffbeaaa6-dcd7-4bf2-b479-95f5a2a37934.txt,annotation,image(.jpg) with same stem 'ffbeaaa6-dcd7-4bf2-b479-95f5a2a37934',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffc34cde-91ab-42db-bf84-23afba0a3dfb.txt,annotation,image(.jpg) with same stem 'ffc34cde-91ab-42db-bf84-23afba0a3dfb',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffc3a466-1934-4cf1-a651-25040ed43d00.txt,annotation,image(.jpg) with same stem 'ffc3a466-1934-4cf1-a651-25040ed43d00',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffc41cd5-5a0c-4020-b485-50bbf2e9fe29.txt,annotation,image(.jpg) with same stem 'ffc41cd5-5a0c-4020-b485-50bbf2e9fe29',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffc5ad24-e645-416d-ba79-d3d2d0714c16.txt,annotation,image(.jpg) with same stem 'ffc5ad24-e645-416d-ba79-d3d2d0714c16',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffc5fc35-787a-409c-9b9e-9a4c8537fa05.txt,annotation,image(.jpg) with same stem 'ffc5fc35-787a-409c-9b9e-9a4c8537fa05',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffc7a15d-77ef-4f1d-91ba-2a5df32626c0.txt,annotation,image(.jpg) with same stem 'ffc7a15d-77ef-4f1d-91ba-2a5df32626c0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffcb163d-f92c-454f-b498-304d11f5bedf.txt,annotation,image(.jpg) with same stem 'ffcb163d-f92c-454f-b498-304d11f5bedf',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffce8f50-a787-4e44-aae9-2c7bdb520f54.txt,annotation,image(.jpg) with same stem 'ffce8f50-a787-4e44-aae9-2c7bdb520f54',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffd095aa-efe3-4404-ba9c-75a6d5dcb4f9.txt,annotation,image(.jpg) with same stem 'ffd095aa-efe3-4404-ba9c-75a6d5dcb4f9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffd27866-d31f-43ce-9d11-0cf71e4fb9a2.txt,annotation,image(.jpg) with same stem 'ffd27866-d31f-43ce-9d11-0cf71e4fb9a2',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffd29e42-1aa7-4957-a47a-9b8e21863d18.txt,annotation,image(.jpg) with same stem 'ffd29e42-1aa7-4957-a47a-9b8e21863d18',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffd3884f-7d42-493a-b29f-c06b937de00b.txt,annotation,image(.jpg) with same stem 'ffd3884f-7d42-493a-b29f-c06b937de00b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffd793c5-c524-4ad4-ab15-3c90bd02a9e7.txt,annotation,image(.jpg) with same stem 'ffd793c5-c524-4ad4-ab15-3c90bd02a9e7',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffdb911e-8832-4e2b-8633-875176420fd4.txt,annotation,image(.jpg) with same stem 'ffdb911e-8832-4e2b-8633-875176420fd4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffdc5c50-7861-42b1-9300-26e9e03b49c6.txt,annotation,image(.jpg) with same stem 'ffdc5c50-7861-42b1-9300-26e9e03b49c6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffdcb0fe-655e-4df7-86d0-a35c61ae00e0.txt,annotation,image(.jpg) with same stem 'ffdcb0fe-655e-4df7-86d0-a35c61ae00e0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffdd7f68-b7a1-491a-b06d-2dba0665b2a0.txt,annotation,image(.jpg) with same stem 'ffdd7f68-b7a1-491a-b06d-2dba0665b2a0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffe2d17b-48bf-4d87-b8cc-6fb7316500db.txt,annotation,image(.jpg) with same stem 'ffe2d17b-48bf-4d87-b8cc-6fb7316500db',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffe37ec9-83df-4ce2-b8c2-d3d2c1366f11.txt,annotation,image(.jpg) with same stem 'ffe37ec9-83df-4ce2-b8c2-d3d2c1366f11',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffeb1f18-9d39-4e5a-abc4-dda01addc687.txt,annotation,image(.jpg) with same stem 'ffeb1f18-9d39-4e5a-abc4-dda01addc687',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffeda8aa-789e-4e2e-a550-691de8116f4a.txt,annotation,image(.jpg) with same stem 'ffeda8aa-789e-4e2e-a550-691de8116f4a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffedc7d5-bc53-4c0e-b5eb-02f8cc608116.txt,annotation,image(.jpg) with same stem 'ffedc7d5-bc53-4c0e-b5eb-02f8cc608116',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fff19c20-f5a8-49a3-9e92-4e5e7a90e583.txt,annotation,image(.jpg) with same stem 'fff19c20-f5a8-49a3-9e92-4e5e7a90e583',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fff3c3a0-9769-486b-a583-23c71693b8c7.txt,annotation,image(.jpg) with same stem 'fff3c3a0-9769-486b-a583-23c71693b8c7',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fff42624-9d8a-43e0-b7f9-a1d8a3fd5d66.txt,annotation,image(.jpg) with same stem 'fff42624-9d8a-43e0-b7f9-a1d8a3fd5d66',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fffd4d1c-58e5-4c14-a530-95331e812dc2.txt,annotation,image(.jpg) with same stem 'fffd4d1c-58e5-4c14-a530-95331e812dc2',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ffff112b-2f3d-40c3-8426-9b5e475d00c7.txt,annotation,image(.jpg) with same stem 'ffff112b-2f3d-40c3-8426-9b5e475d00c7',unmatched,no matching image(.jpg),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/0412b894-e546-43bb-b112-13236b56d659.jpg,image,qa(.json) with same stem '0412b894-e546-43bb-b112-13236b56d659',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/042c3705-0876-4e6b-b7ba-d8d1e5cc602f.jpg,image,qa(.json) with same stem '042c3705-0876-4e6b-b7ba-d8d1e5cc602f',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/043b3c00-99a2-4832-ab98-3c417348b33e.jpg,image,qa(.json) with same stem '043b3c00-99a2-4832-ab98-3c417348b33e',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/044d515c-b393-42ed-bd82-662e1e3c54c2.jpg,image,qa(.json) with same stem '044d515c-b393-42ed-bd82-662e1e3c54c2',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/072927a5-6002-4ade-87ad-17fe90a73bec.jpg,image,qa(.json) with same stem '072927a5-6002-4ade-87ad-17fe90a73bec',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/072ab680-0e02-4a2c-aa23-9cc7dfd01ccc.jpg,image,qa(.json) with same stem '072ab680-0e02-4a2c-aa23-9cc7dfd01ccc',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/0735f312-c206-4338-8748-77a4186ddc82.jpg,image,qa(.json) with same stem '0735f312-c206-4338-8748-77a4186ddc82',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/0741d7d0-d864-4eb4-ae4f-f008bfcd8f55.jpg,image,qa(.json) with same stem '0741d7d0-d864-4eb4-ae4f-f008bfcd8f55',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/07492204-3781-4d9c-955c-6289c766daaa.jpg,image,qa(.json) with same stem '07492204-3781-4d9c-955c-6289c766daaa',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/076dc90c-28e5-4d76-aa80-9dddd0ea2d18.jpg,image,qa(.json) with same stem '076dc90c-28e5-4d76-aa80-9dddd0ea2d18',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/077ae836-981c-4539-a633-d9cd033f84d8.jpg,image,qa(.json) with same stem '077ae836-981c-4539-a633-d9cd033f84d8',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/079e1a43-a231-4cc1-bbf2-a6188de3a6c1.jpg,image,qa(.json) with same stem '079e1a43-a231-4cc1-bbf2-a6188de3a6c1',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/07b674d1-e2e7-4131-ae08-f0398143da26.jpg,image,qa(.json) with same stem '07b674d1-e2e7-4131-ae08-f0398143da26',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/07c21d59-14c8-4306-9310-b5d2f3bd3165.jpg,image,qa(.json) with same stem '07c21d59-14c8-4306-9310-b5d2f3bd3165',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/07d1c558-6ae0-4232-a39c-b11c63d11361.jpg,image,qa(.json) with same stem '07d1c558-6ae0-4232-a39c-b11c63d11361',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/08d60a49-e37c-4ad9-80c9-d5ec68acd447.jpg,image,qa(.json) with same stem '08d60a49-e37c-4ad9-80c9-d5ec68acd447',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/08e7bdd0-ecc9-42b9-97cb-6cbba55a1ea0.jpg,image,qa(.json) with same stem '08e7bdd0-ecc9-42b9-97cb-6cbba55a1ea0',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/08fb7aaf-f9fb-4f87-a681-05ad48eca399.jpg,image,qa(.json) with same stem '08fb7aaf-f9fb-4f87-a681-05ad48eca399',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/0905869f-5108-45a4-b498-b403826db75f.jpg,image,qa(.json) with same stem '0905869f-5108-45a4-b498-b403826db75f',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/091d2861-a215-4109-a09a-1a71860dfa35.jpg,image,qa(.json) with same stem '091d2861-a215-4109-a09a-1a71860dfa35',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/0950a7ba-20b8-4b9d-8d6e-ca2e951e0582.jpg,image,qa(.json) with same stem '0950a7ba-20b8-4b9d-8d6e-ca2e951e0582',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/095ed603-b6a3-4e65-8fb5-11a28e92d62d.jpg,image,qa(.json) with same stem '095ed603-b6a3-4e65-8fb5-11a28e92d62d',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/09734bdf-c95c-49c8-8a93-29c6bc3437e8.jpg,image,qa(.json) with same stem '09734bdf-c95c-49c8-8a93-29c6bc3437e8',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1060-receipt.jpg,image,qa(.json) with same stem '1060-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/10602a32-b278-46a0-90c3-7f7db2637baf.jpg,image,qa(.json) with same stem '10602a32-b278-46a0-90c3-7f7db2637baf',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1062-receipt.jpg,image,qa(.json) with same stem '1062-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/10620953-edf7-4815-9ef7-28933f60d69b.jpg,image,qa(.json) with same stem '10620953-edf7-4815-9ef7-28933f60d69b',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1063-receipt.jpg,image,qa(.json) with same stem '1063-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1065-receipt.jpg,image,qa(.json) with same stem '1065-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/10652ae9-ded7-4da1-8f13-3ba28a381765.jpg,image,qa(.json) with same stem '10652ae9-ded7-4da1-8f13-3ba28a381765',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1066-receipt.jpg,image,qa(.json) with same stem '1066-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/10660c49-3b78-4e17-8806-48c72f1c07ed.jpg,image,qa(.json) with same stem '10660c49-3b78-4e17-8806-48c72f1c07ed',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1067-receipt.jpg,image,qa(.json) with same stem '1067-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1068-receipt.jpg,image,qa(.json) with same stem '1068-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1069-receipt.jpg,image,qa(.json) with same stem '1069-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1070-receipt.jpg,image,qa(.json) with same stem '1070-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1072-receipt.jpg,image,qa(.json) with same stem '1072-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1074-receipt.jpg,image,qa(.json) with same stem '1074-receipt',unmatched,no matching qa(.json),review; do not delete
coru:qa/test,coru/Receipt Question Answering/test/1217e77b-f342-45e2-b394-d5e080ab90e6.jpg,image,qa(.json) with same stem '1217e77b-f342-45e2-b394-d5e080ab90e6',unmatched,no matching qa(.json),review; do not delete
